Outlet_ID,Distributor_ID,Outlet_Type,Outlet_Size,Cooler_Count,constraint_flag,volume_cv,historical_max_volume,Maximum_Monthly_Liters,incremental_volume,Trade_Spend_LKR,Spend_Type
OUT_01410,DIST_W_01,Grocery,Large,4,0,1.191,365,1016,651,1555.51,discount
OUT_08355,DIST_W_02,Eatery,Large,2,0,1.196,339,990,651,1554.15,promotional
OUT_00179,DIST_W_02,Grocery,Large,5,0,1.212,348,999,650,1553.83,discount
OUT_00083,DIST_W_01,Kiosk,Small,1,0,1.276,384,1035,650,1553.81,merchandising
OUT_06884,DIST_W_02,SMMT,Medium,2,0,1.343,179,830,650,1553.74,merchandising
OUT_04131,DIST_W_01,Grocery,Large,4,0,1.209,369,1019,650,1553.09,discount
OUT_06026,DIST_W_03,Eatery,Large,3,0,1.272,357,1007,650,1552.75,promotional
OUT_02201,DIST_W_02,Grocery,Large,3,0,1.228,371,1021,650,1552.74,discount
OUT_08437,DIST_W_03,SMMT,Large,3,0,1.227,363,1013,650,1552.51,merchandising
OUT_01090,DIST_W_02,SMMT,Large,3,0,1.207,350,1000,650,1552.49,merchandising
OUT_06764,DIST_W_03,Kiosk,Large,3,0,1.199,372,1022,650,1552.39,merchandising
OUT_04626,DIST_W_02,Hotel,Large,2,0,1.176,352,1002,649,1551.34,promotional
OUT_01991,DIST_W_01,SMMT,Large,3,0,1.166,343,993,649,1550.85,merchandising
OUT_00168,DIST_W_03,Bakery,Small,0,0,1.162,329,979,649,1550.84,merchandising
OUT_03876,DIST_W_01,Pharmacy,Large,2,0,1.222,358,1008,649,1550.39,merchandising
OUT_08097,DIST_W_01,Grocery,Large,2,0,1.226,353,1002,649,1550.11,discount
OUT_06815,DIST_W_01,Pharmacy,Large,2,0,1.201,377,1026,649,1549.6,merchandising
OUT_00369,DIST_W_01,Grocery,Small,1,0,1.217,386,1035,648,1549.25,discount
OUT_07300,DIST_W_03,Eatery,Large,2,0,1.193,337,986,648,1549.13,promotional
OUT_03283,DIST_W_01,Grocery,Large,2,0,1.293,382,1031,648,1548.71,discount
OUT_00408,DIST_W_01,Kiosk,Small,0,0,1.392,85,734,648,1548.41,merchandising
OUT_02593,DIST_W_02,Kiosk,Large,4,0,1.216,351,999,648,1548.09,merchandising
OUT_07786,DIST_W_02,Kiosk,Large,2,0,1.174,330,979,648,1547.41,merchandising
OUT_04844,DIST_W_02,Pharmacy,Large,5,0,1.189,338,986,648,1546.99,merchandising
OUT_05778,DIST_W_02,Hotel,Medium,2,0,1.37,188,836,647,1546.6,promotional
OUT_01105,DIST_W_01,Hotel,Large,3,0,1.211,368,1016,647,1546.48,promotional
OUT_05626,DIST_W_02,Grocery,Large,4,0,1.247,374,1022,647,1546.13,discount
OUT_02516,DIST_W_03,Pharmacy,Large,4,0,1.268,381,1029,647,1546.04,merchandising
OUT_02404,DIST_W_03,Grocery,Large,3,0,1.212,338,986,647,1545.99,discount
OUT_03134,DIST_W_01,Kiosk,Large,4,0,1.234,366,1014,647,1545.21,merchandising
OUT_04404,DIST_W_02,Grocery,Large,5,0,1.231,367,1014,647,1544.68,discount
OUT_02405,DIST_W_01,Kiosk,Large,5,0,1.216,374,1021,647,1544.6,merchandising
OUT_00265,DIST_W_01,SMMT,Large,4,0,1.247,368,1015,646,1544.15,merchandising
OUT_03555,DIST_W_02,Pharmacy,Large,4,0,1.219,358,1004,646,1544.01,merchandising
OUT_06860,DIST_W_02,Eatery,Large,5,0,1.245,349,996,646,1543.88,promotional
OUT_02128,DIST_W_02,Hotel,Large,3,0,1.25,380,1027,646,1543.43,promotional
OUT_08228,DIST_W_01,Eatery,Large,4,0,1.189,361,1008,646,1543.13,promotional
OUT_01473,DIST_W_02,Grocery,Large,2,0,1.186,348,994,646,1542.28,discount
OUT_07305,DIST_W_03,SMMT,Large,2,0,1.173,360,1006,645,1541.98,merchandising
OUT_03665,DIST_W_01,Bakery,Large,3,0,1.287,385,1030,645,1540.94,promotional
OUT_04347,DIST_W_02,Eatery,Large,3,0,1.22,348,993,645,1540.6,promotional
OUT_00343,DIST_W_02,Hotel,Small,2,0,1.207,366,1012,645,1540.04,promotional
OUT_07617,DIST_W_01,Bakery,Large,2,0,1.24,365,1010,645,1539.99,promotional
OUT_06340,DIST_W_03,Hotel,Large,3,0,1.17,345,990,645,1539.94,promotional
OUT_08979,DIST_W_02,Pharmacy,Large,2,0,1.2,375,1020,644,1539.64,merchandising
OUT_05428,DIST_W_03,Eatery,Large,2,0,1.25,364,1008,644,1539.1,promotional
OUT_00143,DIST_W_03,Hotel,Unknown,2,0,1.2,330,974,644,1538.96,promotional
OUT_07183,DIST_W_03,Kiosk,Large,5,0,1.232,359,1004,644,1538.88,merchandising
OUT_02394,DIST_W_01,Bakery,Medium,2,0,1.265,179,824,644,1538.39,promotional
OUT_08066,DIST_W_03,Hotel,Large,2,0,1.2,351,995,644,1537.88,promotional
OUT_08776,DIST_W_02,Eatery,Large,4,0,1.196,357,1001,644,1537.85,promotional
OUT_01907,DIST_W_02,Pharmacy,Large,2,0,1.236,352,996,644,1537.71,merchandising
OUT_04026,DIST_W_03,Kiosk,Large,4,0,1.217,363,1006,643,1536.73,merchandising
OUT_03841,DIST_W_01,SMMT,Large,3,0,1.221,361,1004,643,1536.51,merchandising
OUT_02387,DIST_W_03,Kiosk,Large,3,0,1.266,371,1015,643,1536.31,merchandising
OUT_04071,DIST_W_03,Hotel,Large,4,0,1.212,343,987,643,1536.26,promotional
OUT_07702,DIST_W_02,Eatery,Large,3,0,1.175,353,996,643,1535.56,promotional
OUT_01847,DIST_W_02,Bakery,Large,5,0,1.252,385,1028,643,1535.43,promotional
OUT_07281,DIST_W_01,Hotel,Large,2,0,1.212,373,1015,642,1534.66,promotional
OUT_01666,DIST_W_02,Kiosk,Large,4,0,1.235,383,1025,642,1534.11,merchandising
OUT_07823,DIST_W_01,Hotel,Large,2,0,1.219,377,1020,642,1533.96,promotional
OUT_00220,DIST_W_03,Hotel,Large,2,0,1.234,358,999,641,1531.94,promotional
OUT_00530,DIST_W_01,Grocery,Large,2,0,1.185,353,995,641,1531.36,discount
OUT_01130,DIST_W_02,Pharmacy,Large,4,0,1.216,358,999,641,1531.3,merchandising
OUT_00610,DIST_W_01,Grocery,Large,2,0,1.182,352,993,641,1530.79,discount
OUT_05427,DIST_W_03,Grocery,Large,2,0,1.232,358,999,641,1530.49,discount
OUT_05575,DIST_W_01,Hotel,Large,2,0,1.223,358,998,640,1528.94,promotional
OUT_01887,DIST_W_03,Pharmacy,Large,3,0,1.208,364,1005,640,1527.96,merchandising
OUT_00567,DIST_W_01,Grocery,Large,3,0,1.238,386,1025,639,1527.25,discount
OUT_03052,DIST_W_03,SMMT,Large,3,0,1.266,373,1013,639,1527.24,merchandising
OUT_00077,DIST_W_02,Bakery,Medium,1,0,1.22,343,982,639,1527.16,promotional
OUT_05199,DIST_W_03,Hotel,Medium,1,0,1.319,138,777,639,1526.53,promotional
OUT_07307,DIST_W_01,Eatery,Large,3,0,1.182,349,989,639,1526.44,promotional
OUT_06271,DIST_W_01,Kiosk,Large,2,0,1.217,349,989,639,1526.43,merchandising
OUT_00184,DIST_W_03,Hotel,Unknown,1,0,1.118,324,964,639,1526.36,promotional
OUT_08313,DIST_W_03,Grocery,Large,5,0,1.197,342,982,639,1526.11,discount
OUT_00229,DIST_W_01,Bakery,Small,1,0,1.246,357,996,639,1526.03,promotional
OUT_07219,DIST_W_01,Grocery,Large,2,0,1.171,360,999,639,1526.0,discount
OUT_03414,DIST_W_02,Eatery,Large,3,0,1.211,362,1001,639,1525.79,promotional
OUT_00269,DIST_W_03,Hotel,Medium,1,0,1.285,353,992,639,1525.7,promotional
OUT_00127,DIST_W_02,Bakery,Medium,2,0,1.18,337,976,639,1525.66,promotional
OUT_04830,DIST_W_03,Kiosk,Large,2,0,1.224,384,1023,639,1525.54,merchandising
OUT_03273,DIST_W_03,Pharmacy,Large,2,0,1.146,336,975,639,1525.51,merchandising
OUT_08347,DIST_W_03,Grocery,Large,5,0,1.192,359,998,638,1525.43,discount
OUT_01844,DIST_W_01,Grocery,Large,2,0,1.222,341,979,638,1525.08,discount
OUT_01834,DIST_W_01,Grocery,Large,2,0,1.244,375,1014,638,1524.93,discount
OUT_00234,DIST_W_01,Hotel,Small,0,0,1.247,370,1009,638,1524.53,merchandising
OUT_07499,DIST_W_01,Eatery,Medium,1,0,1.298,181,819,638,1523.43,promotional
OUT_04514,DIST_W_02,Pharmacy,Large,5,0,1.237,344,982,637,1522.98,merchandising
OUT_00398,DIST_W_03,Pharmacy,Medium,1,0,1.287,359,997,637,1522.9,merchandising
OUT_05732,DIST_W_01,SMMT,Large,2,0,1.15,345,983,637,1522.89,merchandising
OUT_01273,DIST_W_03,Grocery,Large,2,0,1.172,370,1008,637,1521.81,discount
OUT_04165,DIST_W_03,SMMT,Large,3,0,1.239,350,988,637,1521.13,merchandising
OUT_00186,DIST_W_03,Pharmacy,Small,0,0,1.214,379,1016,637,1520.98,merchandising
OUT_08271,DIST_W_02,Grocery,Large,5,0,1.242,366,1003,636,1520.5,discount
OUT_02279,DIST_W_03,Bakery,Large,3,0,1.254,355,991,636,1520.24,promotional
OUT_06315,DIST_W_01,SMMT,Large,4,0,1.229,377,1014,636,1519.96,merchandising
OUT_01767,DIST_W_01,SMMT,Large,4,0,1.234,374,1011,636,1519.4,merchandising
OUT_04349,DIST_W_02,Kiosk,Large,5,0,1.201,361,998,636,1519.2,merchandising
OUT_04704,DIST_W_02,Pharmacy,Large,3,0,1.239,381,1017,636,1519.18,merchandising
OUT_04667,DIST_W_01,Hotel,Large,3,0,1.264,357,994,636,1519.1,promotional
OUT_00734,DIST_W_01,Grocery,Large,3,0,1.223,352,988,636,1519.06,discount
OUT_05176,DIST_W_03,Bakery,Large,4,0,1.279,383,1019,636,1519.03,promotional
OUT_05718,DIST_W_01,Kiosk,Large,2,0,1.233,363,999,636,1518.79,merchandising
OUT_02626,DIST_W_01,Bakery,Large,2,0,1.207,356,991,635,1518.18,promotional
OUT_00347,DIST_W_01,Eatery,Large,5,0,1.211,352,988,635,1518.18,promotional
OUT_00057,DIST_W_02,SMMT,Large,4,0,1.231,381,1017,635,1517.66,merchandising
OUT_05325,DIST_W_01,SMMT,Large,2,0,1.183,342,978,635,1517.38,merchandising
OUT_02861,DIST_W_03,Kiosk,Small,0,0,1.241,71,706,635,1517.3,merchandising
OUT_00346,DIST_W_01,Kiosk,Small,0,0,1.226,355,991,635,1517.25,merchandising
OUT_08965,DIST_W_01,Pharmacy,Large,5,0,1.253,365,1000,635,1516.61,merchandising
OUT_03418,DIST_W_03,Bakery,Large,5,0,1.223,352,987,635,1516.34,promotional
OUT_02208,DIST_W_02,Kiosk,Small,0,0,1.472,89,724,635,1516.26,merchandising
OUT_04804,DIST_W_02,Eatery,Large,4,0,1.225,383,1018,634,1515.43,promotional
OUT_02820,DIST_W_03,SMMT,Large,4,0,1.197,366,1001,634,1515.3,merchandising
OUT_00580,DIST_W_02,Kiosk,Large,2,0,1.253,357,991,634,1515.2,merchandising
OUT_01877,DIST_W_03,Bakery,Large,2,0,1.215,355,989,634,1514.81,promotional
OUT_00082,DIST_W_02,Kiosk,Small,0,0,1.223,369,1003,633,1512.9,merchandising
OUT_00208,DIST_W_02,SMMT,Large,3,0,1.201,325,959,633,1512.59,merchandising
OUT_00753,DIST_W_01,Eatery,Large,5,0,1.223,382,1015,633,1512.36,promotional
OUT_08938,DIST_W_03,SMMT,Large,3,0,1.259,381,1015,633,1511.85,merchandising
OUT_00160,DIST_W_02,Pharmacy,Small,3,0,1.172,349,982,633,1511.54,merchandising
OUT_00278,DIST_W_03,Kiosk,Small,1,0,1.186,362,995,633,1511.4,merchandising
OUT_04442,DIST_W_01,Pharmacy,Large,3,0,1.253,365,998,632,1510.99,merchandising
OUT_01540,DIST_W_02,Pharmacy,Large,2,0,1.199,385,1018,632,1510.43,merchandising
OUT_05272,DIST_W_02,Eatery,Large,4,0,1.183,332,965,632,1510.29,promotional
OUT_04620,DIST_W_02,SMMT,Large,2,0,1.205,358,990,632,1509.81,merchandising
OUT_06246,DIST_W_01,SMMT,Large,3,0,1.152,351,984,632,1509.74,merchandising
OUT_06262,DIST_W_01,Bakery,Large,4,0,1.207,331,963,632,1509.55,promotional
OUT_08474,DIST_W_02,Kiosk,Large,5,0,1.184,346,978,632,1509.46,merchandising
OUT_08477,DIST_W_02,Grocery,Large,2,0,1.169,338,970,632,1509.3,discount
OUT_04250,DIST_W_02,Grocery,Large,2,0,1.185,369,1001,632,1508.9,discount
OUT_00217,DIST_W_01,Grocery,Small,0,0,1.223,372,1004,632,1508.78,discount
OUT_02895,DIST_W_01,Grocery,Large,2,0,1.198,351,983,631,1508.59,discount
OUT_07911,DIST_W_02,Kiosk,Large,4,0,1.218,359,991,631,1508.24,merchandising
OUT_05222,DIST_W_02,Hotel,Large,2,0,1.169,365,997,631,1508.16,promotional
OUT_05899,DIST_W_01,Pharmacy,Large,5,0,1.243,346,977,631,1507.93,merchandising
OUT_01826,DIST_W_03,Hotel,Large,3,0,1.203,385,1016,631,1507.71,promotional
OUT_05854,DIST_W_01,Eatery,Large,5,0,1.188,339,971,631,1507.66,promotional
OUT_04254,DIST_W_02,SMMT,Large,5,0,1.197,357,988,631,1507.09,merchandising
OUT_06540,DIST_W_01,Pharmacy,Large,3,0,1.196,359,990,630,1506.24,merchandising
OUT_02358,DIST_W_01,SMMT,Large,3,0,1.223,323,954,630,1506.11,merchandising
OUT_02691,DIST_W_03,Eatery,Large,5,0,1.208,358,989,630,1505.93,promotional
OUT_07792,DIST_W_01,Pharmacy,Large,5,0,1.193,346,977,630,1505.8,merchandising
OUT_00064,DIST_W_03,Grocery,Medium,1,0,1.194,364,995,630,1505.68,discount
OUT_02969,DIST_W_02,Grocery,Large,3,0,1.16,331,962,630,1505.48,discount
OUT_00158,DIST_W_01,Hotel,Small,0,0,1.201,351,981,630,1505.33,merchandising
OUT_00698,DIST_W_02,Pharmacy,Large,5,0,1.178,339,970,630,1505.08,merchandising
OUT_00304,DIST_W_01,Bakery,Small,0,0,1.262,359,989,630,1505.04,merchandising
OUT_08517,DIST_W_02,Pharmacy,Large,5,0,1.132,310,940,630,1505.01,merchandising
OUT_00417,DIST_W_01,Grocery,Large,5,0,1.241,372,1002,630,1504.81,discount
OUT_07422,DIST_W_02,Grocery,Large,2,0,1.214,367,996,629,1503.86,discount
OUT_06648,DIST_W_02,Grocery,Large,3,0,1.296,356,986,629,1503.55,discount
OUT_04520,DIST_W_03,Eatery,Large,3,0,1.246,379,1009,629,1503.4,promotional
OUT_06100,DIST_W_03,Eatery,Large,4,0,1.21,351,981,629,1502.31,promotional
OUT_00215,DIST_W_03,Hotel,Small,0,0,1.194,372,1002,629,1502.28,merchandising
OUT_00242,DIST_W_03,Grocery,Small,1,0,1.167,320,949,629,1502.1,discount
OUT_06590,DIST_W_01,Bakery,Large,4,0,1.212,379,1008,629,1501.73,promotional
OUT_00196,DIST_W_03,Hotel,Small,1,0,1.181,340,969,628,1501.41,promotional
OUT_00076,DIST_W_01,Pharmacy,Large,3,0,1.269,377,1006,628,1501.2,merchandising
OUT_00271,DIST_W_02,Hotel,Small,0,0,1.24,366,995,628,1501.11,merchandising
OUT_06049,DIST_W_01,Eatery,Large,3,0,1.233,380,1008,628,1500.45,promotional
OUT_06817,DIST_W_02,Pharmacy,Large,2,0,1.217,364,992,628,1499.78,merchandising
OUT_00918,DIST_W_01,Kiosk,Large,4,0,1.214,351,980,628,1499.69,merchandising
OUT_00088,DIST_W_02,Eatery,Small,1,0,1.19,336,965,628,1499.51,promotional
OUT_07581,DIST_W_01,Eatery,Large,5,0,1.187,341,969,627,1499.14,promotional
OUT_00614,DIST_W_02,Grocery,Large,2,0,1.264,357,985,627,1498.93,discount
OUT_04439,DIST_W_02,Pharmacy,Large,3,0,1.263,384,1011,627,1498.76,merchandising
OUT_07636,DIST_W_02,SMMT,Large,4,0,1.197,369,996,627,1497.85,merchandising
OUT_04174,DIST_W_03,SMMT,Large,2,0,1.211,377,1004,627,1497.81,merchandising
OUT_07600,DIST_W_03,Eatery,Large,5,0,1.215,355,982,627,1497.56,promotional
OUT_05186,DIST_W_02,Kiosk,Large,2,0,1.244,341,968,627,1497.4,merchandising
OUT_02072,DIST_W_02,Grocery,Large,2,0,1.24,369,996,627,1496.93,discount
OUT_06724,DIST_W_02,Grocery,Large,2,0,1.218,378,1004,626,1496.06,discount
OUT_01527,DIST_W_03,Grocery,Large,5,0,1.188,339,966,626,1496.05,discount
OUT_00296,DIST_W_03,Bakery,Medium,2,0,1.238,381,1008,626,1495.98,promotional
OUT_04768,DIST_W_02,SMMT,Large,3,0,1.199,353,979,626,1495.7,merchandising
OUT_07148,DIST_W_02,Bakery,Large,4,0,1.165,368,994,626,1495.59,promotional
OUT_06016,DIST_W_01,Pharmacy,Large,3,0,1.213,354,980,626,1495.43,merchandising
OUT_05847,DIST_W_02,SMMT,Large,2,0,1.231,343,969,626,1495.36,merchandising
OUT_00551,DIST_W_03,Grocery,Large,4,0,1.16,326,952,626,1494.98,discount
OUT_02596,DIST_W_01,Kiosk,Large,4,0,1.174,354,980,625,1494.25,merchandising
OUT_06777,DIST_W_01,Hotel,Large,4,0,1.229,352,978,625,1493.61,promotional
OUT_00534,DIST_W_01,Grocery,Large,2,0,1.23,356,982,625,1493.25,discount
OUT_07354,DIST_W_02,Pharmacy,Large,3,0,1.208,334,960,625,1493.21,merchandising
OUT_04523,DIST_W_02,Bakery,Large,5,0,1.233,367,992,625,1493.09,promotional
OUT_00731,DIST_W_03,Eatery,Large,5,0,1.205,341,966,625,1492.88,promotional
OUT_05620,DIST_W_03,Pharmacy,Large,5,0,1.254,348,973,625,1492.64,merchandising
OUT_03723,DIST_W_03,Bakery,Large,4,0,1.214,339,965,625,1492.46,promotional
OUT_03571,DIST_W_01,Eatery,Large,4,0,1.225,384,1009,625,1492.44,promotional
OUT_00307,DIST_W_01,Bakery,Small,0,0,1.263,386,1011,625,1492.38,merchandising
OUT_01953,DIST_W_03,Eatery,Large,2,0,1.202,340,965,625,1492.25,promotional
OUT_05287,DIST_W_01,SMMT,Large,5,0,1.229,375,1000,625,1492.08,merchandising
OUT_00059,DIST_W_02,Grocery,Medium,2,0,1.275,383,1008,624,1491.48,discount
OUT_07591,DIST_W_02,Kiosk,Large,3,0,1.209,371,995,624,1491.33,merchandising
OUT_07393,DIST_W_03,Grocery,Large,4,0,1.192,340,965,624,1491.29,discount
OUT_00191,DIST_W_03,Hotel,Large,5,0,1.177,350,975,624,1491.08,promotional
OUT_05790,DIST_W_03,Kiosk,Medium,2,0,1.302,205,830,624,1491.03,merchandising
OUT_00333,DIST_W_03,SMMT,Large,2,0,1.219,332,956,624,1490.9,merchandising
OUT_01235,DIST_W_02,Pharmacy,Medium,1,0,1.177,134,759,624,1490.64,merchandising
OUT_00209,DIST_W_02,Bakery,Small,1,0,1.261,374,999,624,1490.61,promotional
OUT_01420,DIST_W_01,Kiosk,Large,2,0,1.255,368,992,624,1490.2,merchandising
OUT_08175,DIST_W_03,Hotel,Large,4,0,1.148,325,949,624,1489.7,promotional
OUT_02996,DIST_W_01,Kiosk,Large,3,0,1.209,380,1004,623,1489.56,merchandising
OUT_04226,DIST_W_03,SMMT,Large,3,0,1.194,376,1000,623,1489.5,merchandising
OUT_07124,DIST_W_02,Grocery,Large,3,0,1.24,379,1003,623,1489.34,discount
OUT_00373,DIST_W_02,Grocery,Small,0,0,1.19,335,958,623,1488.76,discount
OUT_01985,DIST_W_03,Hotel,Large,3,0,1.238,369,993,623,1488.66,promotional
OUT_01802,DIST_W_02,Kiosk,Large,2,0,1.219,365,989,623,1488.56,merchandising
OUT_00365,DIST_W_01,SMMT,Small,0,0,1.175,378,1001,623,1488.55,merchandising
OUT_07635,DIST_W_03,Grocery,Large,5,0,1.195,345,968,623,1488.2,discount
OUT_07456,DIST_W_02,Pharmacy,Large,2,0,1.161,340,963,623,1488.1,merchandising
OUT_02637,DIST_W_03,Kiosk,Small,0,0,1.181,76,699,623,1487.99,merchandising
OUT_00686,DIST_W_03,Pharmacy,Large,5,0,1.223,338,961,623,1487.93,merchandising
OUT_01999,DIST_W_01,Grocery,Large,5,0,1.22,381,1005,623,1487.55,discount
OUT_08292,DIST_W_01,Hotel,Large,5,0,1.233,374,997,623,1487.44,promotional
OUT_06501,DIST_W_02,Pharmacy,Large,3,0,1.201,359,982,622,1486.75,merchandising
OUT_00105,DIST_W_01,Bakery,Small,1,0,1.238,370,993,622,1486.23,promotional
OUT_06736,DIST_W_01,Bakery,Large,2,0,1.21,331,953,622,1486.2,promotional
OUT_08140,DIST_W_02,Hotel,Large,4,0,1.215,340,963,622,1486.2,promotional
OUT_00142,DIST_W_01,Pharmacy,Medium,1,0,1.253,381,1004,622,1486.05,merchandising
OUT_04155,DIST_W_01,Bakery,Large,3,0,1.21,383,1005,622,1485.74,promotional
OUT_04742,DIST_W_01,Pharmacy,Large,3,0,1.23,370,992,622,1485.41,merchandising
OUT_00152,DIST_W_03,Bakery,Small,0,0,1.248,367,990,622,1485.41,merchandising
OUT_00393,DIST_W_03,Grocery,Small,1,0,1.226,364,986,622,1485.05,discount
OUT_08189,DIST_W_03,Kiosk,Small,0,0,1.107,69,691,622,1484.96,merchandising
OUT_05593,DIST_W_01,Eatery,Large,5,0,1.22,363,985,622,1484.91,promotional
OUT_05256,DIST_W_01,Bakery,Large,3,0,1.202,337,959,622,1484.9,promotional
OUT_00260,DIST_W_01,Pharmacy,Medium,1,0,1.214,333,955,621,1484.74,merchandising
OUT_01175,DIST_W_03,Hotel,Large,3,0,1.242,358,980,621,1484.13,promotional
OUT_00342,DIST_W_01,Bakery,Small,0,0,1.227,383,1005,621,1484.0,merchandising
OUT_00182,DIST_W_02,Kiosk,Small,5,0,1.196,337,958,621,1483.89,merchandising
OUT_07801,DIST_W_03,Grocery,Large,3,0,1.252,379,1001,621,1483.85,discount
OUT_05843,DIST_W_02,Pharmacy,Large,4,0,1.222,361,983,621,1483.84,merchandising
OUT_05542,DIST_W_02,Kiosk,Large,5,0,1.24,351,973,621,1483.54,merchandising
OUT_02097,DIST_W_03,Pharmacy,Large,5,0,1.168,339,960,621,1483.36,merchandising
OUT_07466,DIST_W_01,Pharmacy,Large,2,0,1.233,355,976,621,1483.06,merchandising
OUT_00338,DIST_W_03,SMMT,Large,3,0,1.226,348,970,621,1483.06,merchandising
OUT_04568,DIST_W_01,SMMT,Large,5,0,1.204,375,996,621,1482.86,merchandising
OUT_00318,DIST_W_01,Eatery,Small,1,0,1.245,355,976,620,1482.34,promotional
OUT_08118,DIST_W_02,Pharmacy,Large,5,0,1.198,372,993,620,1482.16,merchandising
OUT_00581,DIST_W_02,Pharmacy,Large,2,0,1.201,355,976,620,1482.1,merchandising
OUT_03791,DIST_W_03,Grocery,Large,4,0,1.15,338,959,620,1481.48,discount
OUT_05602,DIST_W_02,Kiosk,Small,0,0,1.306,70,690,620,1481.45,merchandising
OUT_00149,DIST_W_03,Pharmacy,Medium,2,0,1.192,339,959,620,1481.38,merchandising
OUT_06760,DIST_W_02,SMMT,Large,2,0,1.214,363,984,620,1481.21,merchandising
OUT_08457,DIST_W_01,Kiosk,Large,2,0,1.207,379,999,620,1480.55,merchandising
OUT_00339,DIST_W_03,Kiosk,Extra Large,2,0,1.206,355,975,620,1480.26,merchandising
OUT_06375,DIST_W_01,Eatery,Large,5,0,1.229,363,984,620,1480.18,promotional
OUT_08552,DIST_W_01,Bakery,Large,2,0,1.214,355,975,619,1480.08,promotional
OUT_07793,DIST_W_01,Grocery,Large,5,0,1.25,368,988,619,1479.94,discount
OUT_02525,DIST_W_02,Pharmacy,Large,5,0,1.278,363,983,619,1479.86,merchandising
OUT_04194,DIST_W_01,Pharmacy,Large,4,0,1.245,366,986,619,1479.8,merchandising
OUT_05577,DIST_W_03,SMMT,Large,4,0,1.204,385,1005,619,1479.69,merchandising
OUT_04676,DIST_W_01,Kiosk,Large,3,0,1.216,346,966,619,1479.46,merchandising
OUT_01827,DIST_W_03,Hotel,Large,4,0,1.19,351,971,619,1479.46,promotional
OUT_07029,DIST_W_01,Pharmacy,Large,4,0,1.243,381,1000,619,1479.19,merchandising
OUT_08815,DIST_W_01,Eatery,Large,5,0,1.207,358,978,619,1479.16,promotional
OUT_04881,DIST_W_01,Eatery,Small,0,0,1.418,89,708,619,1478.94,merchandising
OUT_08083,DIST_W_01,SMMT,Large,5,0,1.206,370,989,619,1478.5,merchandising
OUT_07259,DIST_W_01,Grocery,Large,4,0,1.224,347,966,619,1478.04,discount
OUT_00207,DIST_W_02,SMMT,Small,1,0,1.21,345,964,619,1477.98,merchandising
OUT_01153,DIST_W_03,Grocery,Large,4,0,1.205,354,973,619,1477.96,discount
OUT_06182,DIST_W_02,Eatery,Large,4,0,1.263,384,1003,618,1477.54,promotional
OUT_07386,DIST_W_03,Hotel,Large,4,0,1.212,351,970,618,1476.44,promotional
OUT_00312,DIST_W_02,Hotel,Medium,1,0,1.272,371,989,618,1476.13,promotional
OUT_08783,DIST_W_03,Hotel,Large,2,0,1.216,353,972,618,1475.73,promotional
OUT_04706,DIST_W_01,Grocery,Large,2,0,1.217,344,962,618,1475.66,discount
OUT_04013,DIST_W_02,Eatery,Large,5,0,1.242,350,968,617,1475.28,promotional
OUT_05540,DIST_W_01,Kiosk,Large,3,0,1.25,357,975,617,1475.16,merchandising
OUT_00720,DIST_W_02,SMMT,Large,2,0,1.225,368,985,617,1475.11,merchandising
OUT_00385,DIST_W_02,Eatery,Medium,1,0,1.234,363,980,617,1474.58,promotional
OUT_00180,DIST_W_03,Pharmacy,Medium,1,0,1.183,327,945,617,1474.51,merchandising
OUT_06677,DIST_W_01,Hotel,Large,3,0,1.209,380,998,617,1473.89,promotional
OUT_07875,DIST_W_02,Hotel,Large,3,0,1.208,385,1003,617,1473.73,promotional
OUT_03038,DIST_W_02,Kiosk,Large,3,0,1.211,382,999,617,1473.68,merchandising
OUT_08427,DIST_W_03,Bakery,Large,4,0,1.261,383,1000,617,1473.45,promotional
OUT_04449,DIST_W_02,Eatery,Large,2,0,1.227,379,996,616,1472.69,promotional
OUT_01506,DIST_W_01,Kiosk,Large,3,0,1.237,374,991,616,1472.49,merchandising
OUT_01961,DIST_W_02,Eatery,Large,4,0,1.227,342,958,616,1472.46,promotional
OUT_02776,DIST_W_02,Eatery,Large,3,0,1.216,342,959,616,1471.95,promotional
OUT_00273,DIST_W_01,Pharmacy,Large,2,0,1.258,364,981,616,1471.55,merchandising
OUT_02242,DIST_W_02,Eatery,Large,3,0,1.242,333,950,616,1470.96,promotional
OUT_04611,DIST_W_01,SMMT,Large,3,0,1.147,373,988,615,1470.06,merchandising
OUT_06915,DIST_W_01,Eatery,Large,5,0,1.214,360,976,615,1469.81,promotional
OUT_00157,DIST_W_03,Kiosk,Small,0,0,1.18,378,994,615,1469.65,merchandising
OUT_01437,DIST_W_02,Grocery,Large,3,0,1.203,345,960,615,1469.48,discount
OUT_02930,DIST_W_01,SMMT,Large,4,0,1.166,345,960,615,1468.58,merchandising
OUT_05052,DIST_W_03,Eatery,Large,4,0,1.224,349,964,615,1468.2,promotional
OUT_04526,DIST_W_03,Hotel,Large,2,0,1.211,358,973,614,1468.05,promotional
OUT_00249,DIST_W_01,Bakery,Large,2,0,1.24,363,978,614,1467.93,promotional
OUT_04214,DIST_W_02,Eatery,Medium,1,0,1.357,189,804,614,1467.81,promotional
OUT_02728,DIST_W_02,Hotel,Large,4,0,1.198,345,960,614,1467.75,promotional
OUT_01411,DIST_W_02,Grocery,Large,4,0,1.238,354,969,614,1467.4,discount
